,Unnamed: 0,Sentence,label,super_strategy_patricia,Yann,S_Strat_Yann,annotation_patricia,AA,Vote
4424,4424,Are homework questions allowed?,0,0,,,,,
4425,4425,"Yes, that's fine, especially with the smaller sections.",d_05,1,,,,,
4426,4426,Where will they be posting their topic ideas?,0,0,,,,,
4427,4427,I'm not sure what you are reffering to.,d_11,3,,,,,
4428,4428,Could you give a link?,d_11,3,,,,,
4429,4429,Maybe you should give an example of the array too?,d_12,4,,,,,
4430,4430,"As I understand, you want to delete entries from an array, using only php no JS?",d_12,4,,,,,
4431,4431,"I'm sorry, I don't know what article you are talking about.",d_16,6,,,,,
4432,4432,Can you please provide the exact name?,d_11,3,,,,,
4433,4433,Is it possible that it could be a passenger issue?,d_12,4,,,,,
4434,4434,Does devise/warden cache the current_user variable?,0,0,,,,,
4435,4435,Do the writers of the GRE write illogical yet grammatical sentences like this to intentionally trip people up?,d_12,4,,,,,
4436,4436,Or do they really think this way?,0,0,,,,,
4437,4437,"Sorry, I did not know there has been a category before.",d_06,1,,,,,
4438,4438,Can you delete it?,d_11,3,,,,,
4439,4439,I'm not sure what the distinction is that you're making.,d_11,3,,,,,
4440,4440,"What do you want to store, and how do you want to retrieve it?",d_12,4,,,,,
4441,4441,Hello im trying to make a task force for the Empire of Brazil with some people but we dont know how to make the actually task force stuff like the banner and how to make the quality chart template to see what class each article is.,d_17,6,,,,,
4442,4442,Im asking if you can help make it since i saw you made WikiProject Dam?,d_12,4,,,,,
4443,4443,"Please, be more specific.",d_11,3,,,,,
4444,4444,"Where do you want to display pictures, what kind of pictures?",d_12,4,,,,,
4445,4445,"Although I have yet to understand what some of your maps mean, they are superb!",0,0,,,,,
4446,4446,Have you ever considered professional cartography?,d_12,4,,,,,
4447,4447,It seems that you are adding the text view outside of the bounds of the view controller.,d_17,6,,,,,
4448,4448,"Have you tried setting your custom text view frame to something like (0, 0, 321, 176) to see if it appears?",d_12,4,,,,,
4449,4449,"If it's just a matter of a few specialised custom macros, then a bit of find-and-replace would suffice, no?",d_14,5,,,,,
4450,4450,Or is the problem that they won't accept certain packages' macros?,0,0,,,,,
4451,4451,I have never seen anything which says that warning levels should begin anew each day.,d_12,4,,,,,
4452,4452,"<url> says that warning templates ""are listed at right in order of severity, but need not be used in succession.""",d_07,1,,,,,
4453,4453,"If there is another policy somewhere, could you show it to me?",d_12,4,,,,,
4454,4454,"The first example you give uses a relative url; the domain it's being served from should make no difference, because no domain is specified.",0,0,,,,,
4455,4455,Is each subdomain being mapped to a different site root?,0,0,,,,,
4456,4456,The answers all assume a different type of output.,d_06,1,,,,,
4457,4457,Can you give an example of how you want the output to look (or does it just need to be readable?),d_11,3,,,,,
4458,4458,Thank you for the rollback.,d_110,7,,,,,
4459,4459,Does it appear in <url> or only in the history?,0,0,,,,,
4460,4460,I can't understand you.,0,0,,,,,
4461,4461,Can you show an example?,d_11,3,,,,,
4462,4462,"It seems if I change @property (nonatomic, copy) NSMutableArray *blockViews, to retain, the error goes away.",0,0,,,,,
4463,4463,but why?,d_06,1,,,,,
4464,4464,"If the form starts with pre-filled data, I would think that data would be populated with placeholder=""my text"".",d_07,1,,,,,
4465,4465,"If that's the case, clearing all inputs should be fine, right?",0,0,,,,,
4466,4466,I'm going to remove it.,0,0,,,,,
4467,4467,Is that okay with you?,0,0,,,,,
4468,4468,Maybe you are using an extremely old version of jQuery or the script is built weirdly.,0,0,,,,,
4469,4469,Are you getting any error messages?,0,0,,,,,
4470,4470,"Some prof once told me that 1N400x's are all made the same, just graded differently based on how they turn out.",d_06,1,,,,,
4471,4471,"Not sure how much I believe that, but if you look at [some datasheets](http://www.diodes.com/datasheets/ds28002.pdf) all specified parameters are the same except Vr and only two different capacitances (maybe they just make 1N4004 and 7's?)",d_12,4,,,,,
4472,4472,@Neil All data is input onto a screen before so there is no actual input data.,0,0,,,,,
4473,4473,Would it help if put the whole program here?,d_11,3,,,,,
4474,4474,"It is disputed among admins regarding the protection of userpages, although the policy says that users can have their user/user sub-pages (but not the talks) semi-protected if the user requests it.",0,0,,,,,
4475,4475,Are there other subpages of yours that you'd like protecting?,d_12,4,,,,,
4476,4476,"I thought that I should tell you that I created a new SVG version of the Wikipedia logo, located <url>.",0,0,,,,,
4477,4477,"It has a few problems, could you help me with it?",d_110,7,,,,,
4478,4478,what language should be responsible for creating the empty file?,0,0,,,,,
4479,4479,is it a bash shell script?,d_11,3,,,,,
4480,4480,"Assuming for the moment that it's NOT a bug, it does make me think we could 'reverse engineer' the purposes of the different colors by shooting some test shots.",d_17,6,,,,,
4481,4481,"What happens if you manually select a focus point, for example?",0,0,,,,,
4482,4482,Are you writing a kakuro/sudoku solver?,0,0,,,,,
4483,4483,"If so, do you have restraints on the possible values, such as always 1 - 9, there are always at most 9 sets, that sort of thing?",d_12,4,,,,,
4484,4484,do you do dfs from every node?,d_12,4,,,,,
4485,4485,"if not, what nodes do you begin the search from?",d_12,4,,,,,
4486,4486,first thank you all for your answers second i cant understend jim why you think i try to make fun of you?,d_110,7,,,,,
4487,4487,and last how i mark that the problem solved?,0,0,,,,,
4488,4488,"Don't let that link get to the agile evangelists, they will ROTFLOL in the best Weird Al style.",0,0,,,,,
4489,4489,"You put a ton of work in a feature and only after its almost DONE you get feedback from the primary consumer, guess what happened?",d_06,1,,,,,
4490,4490,Are you using fresh herbs or dry?,0,0,,,,,
4491,4491,What is the dish?,0,0,,,,,
4492,4492,"Yes, I'm delighted; result after a torturous few days!",d_05,1,,,,,
4493,4493,"Um, can we add a Dali or Miro img?",d_17,6,,,,,
4494,4494,Depends on your preference.,0,0,,,,,
4495,4495,How much do you dislike food poisoning?,d_12,4,,,,,
4496,4496,I would like to nominate you so that you could become an administrator.,d_12,4,,,,,
4497,4497,Would you accept or not?,d_12,4,,,,,
4498,4498,Thanks for nuking that thing.,d_110,7,,,,,
4499,4499,"While the page was still present, someone opened an <url>...could you please close it?",d_12,4,,,,,
4500,4500,"I assume that when you rotate them, they have to remain axis-aligned?",d_06,1,,,,,
4501,4501,i.e.,0,0,,,,,
4502,4502,you can't rotate then by 30 degrees or anything like that?,d_12,4,,,,,
4503,4503,1,0,0,,,,,
4504,4504,"Need table definition, data in the tables, etc 2.",0,0,,,,,
4505,4505,What have you tried so far?,d_12,4,,,,,
4506,4506,I see you have `Debug` enabled during `MIME::Lite->send`.,0,0,,,,,
4507,4507,Can you post that log?,d_11,3,,,,,
4508,4508,"That is, I would remove the inline reference to the date of the cited source, since it's given in the actual footnote.",0,0,,,,,
4509,4509,Is that OK with you?,0,0,,,,,
4510,4510,"This should also be tagged ""regex"", but only five tags are allowed.",d_07,1,,,,,
4511,4511,"This question seems only peripherally related to the Python language, so perhaps that tag should be replaced?",d_12,4,,,,,
4512,4512,I don't get the question.,0,0,,,,,
4513,4513,Perhaps you can explain it more clearly?,d_12,4,,,,,
4514,4514,Hello.,0,0,,,,,
4515,4515,I was wondering if any of the books you have can shed much more light on <url>?,d_17,6,,,,,
4516,4516,I recommend the [$0.5M 1THz Agilent VNA](http://cp.literature.agilent.com/litweb/pdf/5989-7620EN.pdf).,0,0,,,,,
4517,4517,"£1~$1070, right?",0,0,,,,,
4518,4518,:D,0,0,,,,,
4519,4519,I had a look at the place noted on the top of the talk page about 1rr and I was unable to find the sanction you talked about.,0,0,,,,,
4520,4520,Where is it listed please?,d_11,3,,,,,
4521,4521,Thank you for catching Known for Know.,d_110,7,,,,,
4522,4522,How did you happen to look at the article?,d_12,4,,,,,
4523,4523,For what its worth I have chrome 7.,0,0,,,,,
4524,4524,Is it possible that greasemonkey support was added at 7?,d_11,3,,,,,
4525,4525,"Good job, great article.",0,0,,,,,
4526,4526,"Where did you get the idea, out of curiosity?",d_12,4,,,,,
4527,4527,"BTW, I translated the page to the best of my ability (my Spanish only carried me so far).",0,0,,,,,
4528,4528,Do you speak Portuguese?,d_12,4,,,,,
4529,4529,"Also: every app has XSS that could be displayed as HTML, XML, or a future markup language.",d_12,4,,,,,
4530,4530,Do you seriously want to have that argument?,d_12,4,,,,,
4531,4531,"@sarnold It shows 
Number of input = 22936722 49.Can anyone rationalise this strangeness?",d_12,4,,,,,
4532,4532,"Also note that I know this question has been asked before and the general consensus was to avoid rebuilding your code if you didn't need to, then you don't have to deal with the changed assemblies, which apparently is a part of the deal.",0,0,,,,,
4533,4533,"May I ask why you need to rebuilds to be identical, as opposed to just not rebuilding it if the code hasn't changed?",d_17,6,,,,,
4534,4534,I am having the same issue with Google Sync and an iPod Touch.,0,0,,,,,
4535,4535,"The issue of ""null"" where it should say ""ipod toch""  Any suggestions on where to look?",d_07,1,,,,,
4536,4536,@kostya - LOL.,0,0,,,,,
4537,4537,"I guess we don't want this site to turn into national-enquirer.se, right ?",d_17,6,,,,,
4538,4538,:),0,0,,,,,
4539,4539,Thank you much!,d_110,7,,,,,
4540,4540,"May I call upon you if I make mistakes or need help, then, please?",d_11,3,,,,,
4541,4541,@kiamlaluno I subscribe that way often.,0,0,,,,,
4542,4542,how do you unsubscribe?,d_12,4,,,,,
4543,4543,Congratulations!,0,0,,,,,
4544,4544,You are the winner of <url> Round 10.,0,0,,,,,
4545,4545,Would you like to prepare the questions for the next Wikifun?,d_12,4,,,,,
4546,4546,That is awesome!,0,0,,,,,
4547,4547,I would love to see bikes like that on sale and on the roads over here.,0,0,,,,,
4548,4548,Interesting that the frame geometry is 'relaxed' a lot more than most UK bikes.,0,0,,,,,
4549,4549,Any idea on price?,0,0,,,,,
4550,4550,"Thanks for the pointer, but now I am not sure to understand your problem.",d_110,7,,,,,
4551,4551,Could you add a drawing?,d_11,3,,,,,
4552,4552,"How about saying that the fastest flow is near the deepest part of the channel, and that in most meanders this is near the outer bank?",d_04,1,,,,,
4553,4553,What do you think?,d_12,4,,,,,
4554,4554,"I'm probably going to be sorry I asked, but what's a BA?",d_17,6,,,,,
4555,4555,"""Bachelor of Arts"", ""Benefits Administrator"", ""Bad Ass""?",d_07,1,,,,,
4556,4556,Sorry to not reply earlier regarding Deathrockeru2014I've been away.,d_06,1,,,,,
4557,4557,Has the situation calmed?,0,0,,,,,
4558,4558,seems fine in Chrome.,0,0,,,,,
4559,4559,How exactly does one reproduce the problem?,d_11,3,,,,,
4560,4560,No offense @Jack but this seems largely argumentative.,d_06,1,,,,,
4561,4561,Do you think you could rephrase it?,d_12,4,,,,,
4562,4562,Thank you very much for your kind comments but I don't recall if or when I made these contributions.,d_110,7,,,,,
4563,4563,Are you sure it was me?,0,0,,,,,
4564,4564,Usefulness and acceptable range of RMSE depends on the goal of the enhancement you are doing and the contents of the image.,0,0,,,,,
4565,4565,Can you tell a bit more about that?,d_11,3,,,,,
4566,4566,Thanks for the reply.,d_110,7,,,,,
4567,4567,"Could you please elloborate on ""long as you keep the dependencies clean (no cycles) and you already know where to cut to divide "" prob with an example?",d_11,3,,,,,
4568,4568,Thanks for the detailed reply.,d_110,7,,,,,
4569,4569,Can a random admin who notices the image with the speedy tag do something useful to fix the situation?,0,0,,,,,
4570,4570,Could you precise your idea please ?,d_11,3,,,,,
4571,4571,Which expression of weights should I consider ?,0,0,,,,,
4572,4572,thank you very much for your patience and for listening.,d_110,7,,,,,
4573,4573,how do you think is the best way to resolve these issues?,d_12,4,,,,,
4574,4574,Thanks!,d_110,7,,,,,
4575,4575,What type of documentation do you want u2014 an explanation of using the notes feature?,d_12,4,,,,,
4576,4576,I am looking for help improving the dermatology content on wikipedia.,0,0,,,,,
4577,4577,"Would you be willing to help, or do you have any friends interested in derm that would be interested in helping?",d_12,4,,,,,
4578,4578,Should be a community wiki question then?,d_06,1,,,,,
4579,4579,"There isn't a right answer, I believe?",d_12,4,,,,,
4580,4580,"I put both in the first sentence, to show a range.",0,0,,,,,
4581,4581,Is that OK?,0,0,,,,,
4582,4582,"I don't want to sound rude and don't mean any offence, but do you have any experience with coding normal physics (i.e.",d_16,6,,,,,
4583,4583,Rigid body physics)?,0,0,,,,,
4584,4584,I hope this makes my concerns clearer.,0,0,,,,,
4585,4585,Perhaps we can work together to resolve them?,d_17,6,,,,,
